index,date,hour,minute_bin,wspd_mps_2d,wspd_mph_2d,wdr_cos_2d,wdr_sin_2d,temp_C_2d,temp_F_2d,wdr_2d,wspd_mps_3d,wspd_mph_3d,wdr_cos_3d,wdr_sin_3d,welv,temp_C_3d,temp_F_3d,wdr_3d,wspd_mps_diff,wspd_mph_diff,wdr_diff,temp_C_diff,temp_F_diff,wdr_3d_by10,wspd_mps_3d_by1,wspd_mph_3d_by1,temp_F_3d_by1,wdr_3d_corr
364,2024-02-14,16,"[30, 45)",2.1423125309592703,4.79222459300403,0.5633476286239331,-0.7895018336965423,-3.7504255319148943,25.24923404255319,305.5096881877679,2.5797063400444245,5.770648300298975,0.5669624334133266,-0.7939793506099273,-0.48727777777777775,-4.946666666666666,23.096,305.52976052232253,-0.43739380908515413,-0.9784237072949447,-0.020072334554640747,1.196241134751772,2.1532340425531906,310.0,3.0,6.0,23.0,305.52976052232253
365,2024-02-14,16,"[45, 60)",1.8890035808264258,4.225587670093865,0.6163494156617324,-0.7603987962936894,-3.681159420289855,25.37391304347826,309.02686725947615,2.4387895788450207,5.4554259605015805,0.6349577663742648,-0.7486595464387079,0.3891666666666667,-4.844888888888889,23.279200000000003,310.30214997917835,-0.5497859980185948,-1.2298382904077156,-1.2752827197022043,1.1637294685990338,2.094713043478258,310.0,2.0,5.0,23.0,310.30214997917835
366,2024-02-14,17,"[0, 15)",1.6386310582970671,3.6655193595470417,0.4673066349917682,-0.8594110145394901,-3.70486301369863,25.331246575342465,298.5352341492259,2.076559765228276,4.645139601229739,0.48304376288816153,-0.8595147951177269,-0.6073333333333333,-4.918277777777778,23.147100000000002,299.3358067552828,-0.4379287069312088,-0.9796202416826976,-0.8005726060569032,1.2134147640791482,2.1841465753424636,300.0,2.0,5.0,23.0,299.3358067552828
367,2024-02-14,17,"[15, 30)",1.3114103711259086,2.9335463155863906,0.44364333435348396,-0.8849227897130975,-3.8402515723270443,25.08754716981132,296.6262397546649,1.6798537676174707,3.7577320869342246,0.4732646902980179,-0.8756071586740443,-0.3869444444444444,-5.141444444444445,22.7454,298.3911722367746,-0.3684433964915621,-0.824185771347834,-1.7649324821097139,1.3011928721174004,2.3421471698113194,300.0,2.0,4.0,23.0,298.3911722367746
368,2024-02-14,17,"[30, 45)",1.1320285584685263,2.532279963580585,0.46912122503636905,-0.8507396796553347,-4.1070056497175145,24.607389830508474,298.8735487719232,1.4323269123699356,3.2040293633568036,0.4513289145973402,-0.8757225818792225,-0.8820555555555556,-5.352555555555556,22.3654,297.2656219237653,-0.30029835390140924,-0.6717493997762185,1.607926848157888,1.2455499058380415,2.241989830508473,300.0,1.0,3.0,22.0,297.2656219237653
369,2024-02-14,17,"[45, 60)",1.2102899837442314,2.707346076236821,0.684115025993325,-0.7234988258765687,-4.8854444444444445,23.2062,313.39733250587983,1.61235798906561,3.6067480800604255,0.6051351883683518,-0.7930672958077434,-0.9204444444444445,-5.889499999999999,21.3989,307.3447658842776,-0.40206800532137854,-0.8994020038236044,6.052566621602239,1.0040555555555546,1.807299999999998,310.0,2.0,4.0,21.0,307.3447658842776
370,2024-02-14,18,"[0, 15)",1.09570094957129,2.4510172821340013,0.6209929240733634,-0.7780330541892428,-5.698666666666667,21.7424,308.5953802614964,1.475517372536612,3.300643831322049,0.5066359810453982,-0.8596212703334812,-1.7812777777777777,-6.351388888888889,20.5675,300.5138708723095,-0.37981642296532203,-0.8496265491880477,8.08150938918692,0.6527222222222218,1.174900000000001,300.0,1.0,3.0,21.0,300.5138708723095
371,2024-02-14,18,"[15, 30)",1.106812155358156,2.4758723828068736,0.5324719116861895,-0.8376534611990551,-6.234999999999999,20.777,302.4429319946888,1.4651068524277324,3.2773561224696923,0.47441447424131694,-0.8778816434165638,-1.6990555555555555,-6.539833333333334,20.2283,298.3871528761126,-0.3582946970695764,-0.8014837396628187,4.055779118576197,0.3048333333333346,0.5487000000000002,300.0,1.0,3.0,20.0,298.3871528761126
372,2024-02-14,18,"[30, 45)",1.3627982124710663,3.0484978334050266,0.7712492561072781,-0.6291835570807882,-6.778555555555556,19.798599999999997,320.79250512263405,1.5701516794144612,3.512335097749385,0.7606061061846064,-0.6331404766309103,-0.4593888888888889,-6.9701666666666675,19.4537,320.22547112985313,-0.20735346694339496,-0.46383726434435824,0.5670339927809209,0.1916111111111114,0.34489999999999554,320.0,2.0,4.0,19.0,320.22547112985313
373,2024-02-14,18,"[45, 60)",1.166404246741324,2.6091763157055374,0.8012127274450653,-0.5893908568675051,-7.121117318435754,19.181988826815644,323.6609290182497,1.3593446912411817,3.0407725136250496,0.8390205687770517,-0.509723926645118,0.6267777777777778,-7.519222222222222,18.4654,328.7203750265847,-0.1929404444998577,-0.4315961979195122,-5.059446008334987,0.3981049037864679,0.7165888268156451,330.0,1.0,3.0,18.0,328.7203750265847
374,2024-02-14,19,"[0, 15)",0.8646921025658402,1.9342643519136307,0.7081600179385779,-0.6975808208953344,-7.741546961325967,18.06521546961326,315.4311832463142,0.9957374765239313,2.227404990735443,0.6883510217819646,-0.7121179642475972,-0.3216111111111111,-7.966277777777778,17.6607,314.02774370467347,-0.13104537395809113,-0.2931406388218123,1.4034395416407506,0.22473081645181114,0.404515469613262,310.0,1.0,2.0,18.0,314.02774370467347
375,2024-02-14,19,"[15, 30)",0.48627272642127145,1.087762912640799,0.28897639225891203,-0.8648002577551435,-7.695555555555556,18.148,288.47725270676887,0.7227470386122423,1.6167417605532692,0.3598644685632987,-0.8602600203657162,-1.1192777777777778,-8.141277777777779,17.3457,292.70056155987487,-0.23647431219097087,-0.5289788479124702,-4.223308853106005,0.4457222222222228,0.8022999999999989,290.0,1.0,2.0,17.0,292.70056155987487
376,2024-02-14,19,"[30, 45)",0.8186010819450777,1.8311615042462221,-0.17468296616657739,-0.9697293541567031,-8.231777777777777,17.1828,259.7884902658805,1.0919160470484992,2.4425506822846694,0.018209242730523975,-0.9931400028633004,-3.4697777777777774,-8.830555555555556,16.105,271.05040162108673,-0.27331496510342146,-0.6113891780384473,-11.261911355206223,0.5987777777777783,1.0777999999999999,270.0,1.0,2.0,16.0,271.05040162108673
377,2024-02-14,19,"[45, 60)",0.8226575539131616,1.840235588650508,-0.05893880160048171,-0.9563858669623421,-8.621555555555554,16.4812,266.47351619805113,1.0771507913238652,2.409521691144007,0.1935372686157139,-0.936529924448561,-2.046111111111111,-8.809444444444445,16.142999999999997,281.67601913962045,-0.2544932374107035,-0.5692861024934992,-15.202502941569321,0.18788888888889055,0.33820000000000405,280.0,1.0,2.0,16.0,281.67601913962045
378,2024-02-14,20,"[0, 15)",1.429087515281048,3.196783026432788,-0.1876538171937268,-0.9663947204128148,-8.310666666666666,17.0408,259.0110999754656,1.4744225562152584,3.2981947929001603,0.18232566926982807,-0.9547895519861547,-0.0841666666666667,-8.394833333333333,16.8893,280.8109905882082,-0.04533504093421037,-0.10141176646737238,-21.799890612742615,0.0841666666666665,0.1515000000000022,280.0,1.0,3.0,17.0,280.8109905882082
379,2024-02-14,20,"[15, 30)",1.4104932524636156,3.1551887761659607,-0.10708822368994785,-0.9759029999155697,-7.943444444444444,17.7018,263.7378483674053,1.5204121556095802,3.4010707673692946,0.1871645891660561,-0.9624432483665495,-1.119388888888889,-8.285,17.087,281.00485138063726,-0.10991890314596464,-0.24588199120333387,-17.267003013231943,0.34155555555555583,0.6147999999999989,280.0,2.0,3.0,17.0,281.00485138063726
380,2024-02-14,20,"[30, 45)",1.645264717059592,3.6803584561792837,-0.1133724614031205,-0.985767540833747,-7.925333333333333,17.7344,263.439276180089,1.9305870009102564,4.3186072858161895,0.0304008188530052,-0.9951056232003307,-3.459,-7.727444444444445,18.0906,271.74986149916253,-0.2853222838506644,-0.6382488296369058,-8.310585319073539,-0.19788888888888767,-0.35619999999999763,270.0,2.0,4.0,18.0,271.74986149916253
381,2024-02-14,20,"[45, 60)",2.1162689838594146,4.733966740754479,-0.12796272121142033,-0.9862165064092968,-7.918666666666668,17.7464,262.60710968080605,2.3941661163446764,5.35560595229606,0.031208685755489348,-0.9968684854087909,-3.162833333333333,-7.789944444444445,17.9781,271.79315743264,-0.2778971324852617,-0.6216392115415816,-9.18604775183394,-0.12872222222222263,-0.23170000000000002,270.0,2.0,5.0,18.0,271.79315743264
382,2024-02-14,21,"[0, 15)",1.8867633741976317,4.220576462277651,-0.05888661743336493,-0.9857493196959385,-8.341777777777777,16.9848,266.58133188672286,2.191216863741765,4.901620651178504,0.06519524866711476,-0.9907564663083245,-3.1421666666666668,-8.318055555555556,17.0275,273.76483536825265,-0.3044534895441333,-0.6810441889008532,-7.183503481529783,-0.023722222222220424,-0.04269999999999996,270.0,2.0,5.0,17.0,273.76483536825265
